id,t,x,y
47,16.0,10.148856,9.409146
47,17.0,10.348141,9.773049
47,18.0,10.354101,10.204146
47,19.0,10.203157,10.612174
47,20.0,9.95892,10.921542
47,21.0,9.690377,11.089408
47,22.0,9.45413,11.1122055
47,23.0,9.285675,11.018446
47,24.0,9.198901,10.85369
47,25.0,9.19016,10.665603
47,26.0,9.243697,10.493758
47,27.0,9.33695,10.364854
47,28.0,9.445333,10.291886
47,29.0,9.54644,10.275593
47,30.0,9.623425,10.30707
47,31.0,9.667052,10.3710375
47,32.0,9.676104,10.449464
47,33.0,9.65612,10.525158
47,34.0,9.616971,10.584773
47,35.0,9.570007,10.620642
47,36.0,9.525543,10.631156
47,37.0,9.491142,10.6198225
47,38.0,9.470853,10.593467
47,39.0,9.465285,10.560182
47,40.0,9.47228,10.527531
47,41.0,9.487894,10.50129
47,42.0,9.50748,10.484823
47,43.0,9.52665,10.479013
47,44.0,9.542013,10.482648
47,45.0,9.551575,10.4930725
47,46.0,9.554818,10.506966
47,47.0,9.552491,10.52107
47,48.0,9.546204,10.532772
47,49.0,9.537946,10.540448
47,50.0,9.529644,10.543552
48,0.0,13.104919,7.441127
48,1.0,14.479927,16.49705
48,2.0,10.913713,33.423912
48,3.0,5.7486095,45.19152
48,4.0,2.93601,43.279385
48,5.0,1.8619372,35.534145
48,6.0,1.5395188,27.638477
48,7.0,1.5928887,21.283472
48,8.0,1.9405715,16.669092
48,9.0,2.6227965,13.626094
48,10.0,3.71957,11.998142
48,11.0,5.240165,11.800812
48,12.0,6.9308267,13.325666
48,13.0,8.126344,17.083845
48,14.0,8.054364,23.044909
48,15.0,6.7082624,29.173979
48,16.0,5.027588,32.287666
48,17.0,3.7903523,31.514881
48,18.0,3.1256466,28.41046
48,19.0,2.9053109,24.70049
48,20.0,3.0174108,21.389805
48,21.0,3.4046211,18.921314
48,22.0,4.02664,17.46927
48,23.0,4.805228,17.120506
48,24.0,5.5749574,17.933311
48,25.0,6.0894127,19.861057
48,26.0,6.138261,22.542757
48,27.0,5.717984,25.16814
48,28.0,5.0550685,26.795929
48,29.0,4.4237604,26.97562
48,30.0,3.9844768,25.94497
48,31.0,3.7785742,24.285593
48,32.0,3.789463,22.551453
48,33.0,3.9815009,21.126657
48,34.0,4.3064976,20.23476
48,35.0,4.695676,19.98235
48,36.0,5.056155,20.378893
48,37.0,5.287962,21.320406
48,38.0,5.3238344,22.563242
48,39.0,5.1670647,23.75052
48,40.0,4.8908615,24.533308
48,41.0,4.595675,24.7241
48,42.0,4.362646,24.358786
48,43.0,4.2346244,23.633482
48,44.0,4.2209835,22.794262
48,45.0,4.3082957,22.056444
48,46.0,4.46727,21.569967
48,47.0,4.6565876,21.412062
48,48.0,4.8283906,21.587496
48,49.0,4.938856,22.029686
48,50.0,4.962082,22.609564
49,0.0,20.842758,13.764422
49,1.0,12.530866,22.927357
49,2.0,7.122118,23.566957
49,3.0,4.9528017,18.929598
49,4.0,4.456874,13.995932
49,5.0,4.8836617,10.348206
49,6.0,6.0037823,8.066326
49,7.0,7.7010937,6.9198265
49,8.0,9.718956,6.742015
49,9.0,11.538324,7.5008397
49,10.0,12.504798,9.1960125
49,11.0,12.230734,11.547062
49,12.0,10.968169,13.725192
49,13.0,9.444819,14.790548
49,14.0,8.268684,14.51972
49,15.0,7.65249,13.414617
49,16.0,7.5591984,12.10736
49,17.0,7.8703427,11.0162525
49,18.0,8.440605,10.334609
49,19.0,9.099056,10.115006
