id,t,x0,x1
17,10.0,3.230362,5.507467
17,10.4,3.381744,6.461682
17,10.8,3.178574,7.255351
17,11.2,2.58099,7.602805
17,11.6,1.448056,7.115622
17,12.0,0.744782,5.935894
17,12.4,1.0136,5.01288
17,12.8,1.153231,4.298846
17,13.2,1.671411,3.985994
17,13.6,2.39621,4.222748
17,14.0,3.039183,4.939831
17,14.4,3.399394,5.914689
17,14.8,3.406995,6.882832
17,15.2,3.037357,7.56882
17,15.6,2.217272,7.648572
17,16.0,0.888824,6.698931
17,16.4,1.433647,5.971741
17,16.8,0.951099,5.079576
17,17.2,1.08735,4.316424
17,17.6,1.59995,3.951028
17,18.0,2.339021,4.145312
17,18.4,3.014667,4.845326
17,18.8,3.41025,5.829619
17,19.2,3.449573,6.830233
17,19.6,3.109193,7.569633
17,20.0,2.323909,7.727603
17,20.4,0.967535,6.856517
17,20.8,1.407513,6.118421
17,21.2,0.866165,5.153841
17,21.6,1.019357,4.341019
17,22.0,1.526642,3.922217
17,22.4,2.277237,4.070535
17,22.8,2.984853,4.749476
17,23.2,3.416484,5.73983
17,23.6,3.488562,6.770334
17,24.0,3.178391,7.561278
17,24.4,2.428617,7.796078
17,24.8,1.070115,7.016134
17,25.2,1.350318,6.224322
17,25.6,0.801883,5.20057
17,26.0,0.980161,4.360217
17,26.4,1.483734,3.910373
17,26.8,2.238672,4.02993
17,27.2,2.963837,4.693814
17,27.6,3.416548,5.685057
17,28.0,3.508303,6.730821
17,28.4,3.216513,7.550225
17,28.8,2.488308,7.828849
17,29.2,1.140837,7.107525
17,29.6,1.30651,6.262702
17,30.0,0.783203,5.217503
17,30.4,0.968733,4.369128
17,30.8,1.469676,3.909053
17,31.2,2.224678,4.018117
17,31.6,2.954965,4.675548
17,32.0,3.414652,5.665661
17,32.4,3.513309,6.715368
17,32.8,3.22823,7.543545
17,33.2,2.508083,7.836699
17,33.6,1.167387,7.136768
17,34.0,1.287617,6.269041
17,34.4,0.781306,5.219586
17,34.8,0.967483,4.370322
17,35.2,1.468027,3.909038
17,35.6,2.222952,4.016808
17,36.0,2.953811,4.673396
17,36.4,3.414323,5.663302
17,36.8,3.513818,6.713406
17,37.2,3.229566,7.542594
17,37.6,2.510436,7.837471
17,38.0,1.17067,7.140165
17,38.4,1.285118,6.269491
